# 总词数: 487833
# 词汇表大小: 21961
# 格式: 词语	频次	频率
#==================================================
即便	3	0.000006
日渐	3	0.000006
受阻	3	0.000006
高额	3	0.000006
图形	3	0.000006
阳线	3	0.000006
钉住	3	0.000006
固定汇率	3	0.000006
发钞	3	0.000006
负债	3	0.000006
国力	3	0.000006
供应量	3	0.000006
自律	3	0.000006
稳妥	3	0.000006
从业	3	0.000006
国债	3	0.000006
期盼	3	0.000006
开盘	3	0.000006
深证	3	0.000006
认同	3	0.000006
伟伟	3	0.000006
拨打	3	0.000006
一刻	3	0.000006
不知不觉	3	0.000006
足够	3	0.000006
通话费	3	0.000006
尽善尽美	3	0.000006
告诫	3	0.000006
责	3	0.000006
客机	3	0.000006
应急	3	0.000006
卸下	3	0.000006
小孩	3	0.000006
寻	3	0.000006
亮丽	3	0.000006
征集	3	0.000006
日照	3	0.000006
代替	3	0.000006
冰箱	3	0.000006
户外	3	0.000006
理念	3	0.000006
慎重	3	0.000006
持平	3	0.000006
吉林	3	0.000006
较量	3	0.000006
金长城	3	0.000006
针对性	3	0.000006
电报局	3	0.000006
配备	3	0.000006
话音	3	0.000006
联络	3	0.000006
编码	3	0.000006
微小	3	0.000006
蔡	3	0.000006
泄露	3	0.000006
界定	3	0.000006
一味	3	0.000006
惠普	3	0.000006
事权	3	0.000006
下放	3	0.000006
第三产业	3	0.000006
登记卡	3	0.000006
总则	3	0.000006
附则	3	0.000006
库区	3	0.000006
走过	3	0.000006
肉类	3	0.000006
大亚湾	3	0.000006
核	3	0.000006
阁下	3	0.000006
院内	3	0.000006
包围	3	0.000006
危楼	3	0.000006
哭	3	0.000006
会场	3	0.000006
降临	3	0.000006
真挚	3	0.000006
学子	3	0.000006
司	3	0.000006
造价	3	0.000006
纤维素酶	3	0.000006
九点	3	0.000006
核定	3	0.000006
加价	3	0.000006
扰乱	3	0.000006
同等	3	0.000006
歧视	3	0.000006
抬高	3	0.000006
变相	3	0.000006
第二十一	3	0.000006
差价	3	0.000006
必需	3	0.000006
账簿	3	0.000006
切身利益	3	0.000006
适时	3	0.000006
第二十七	3	0.000006
备案	3	0.000006
单据	3	0.000006
财物	3	0.000006
隐匿	3	0.000006
方方面面	3	0.000006
力求	3	0.000006
博力	3	0.000006
骗汇	3	0.000006
波音	3	0.000006
一次性	3	0.000006
伯纯	3	0.000006
纪检	3	0.000006
悲剧	3	0.000006
可见	3	0.000006
考取	3	0.000006
洪标	3	0.000006
双双	3	0.000006
优异	3	0.000006
政法	3	0.000006
鞍山市	3	0.000006
射击	3	0.000006
当晚	3	0.000006
有条不紊	3	0.000006
章程	3	0.000006
辞呈	3	0.000006
区委	3	0.000006
丹东	3	0.000006
销路	3	0.000006
挂历	3	0.000006
云山	3	0.000006
方略	3	0.000006
造就	3	0.000006
新人	3	0.000006
脱颖而出	3	0.000006
稳住	3	0.000006
大连市	3	0.000006
中南海	3	0.000006
重灾区	3	0.000006
围困	3	0.000006
启程	3	0.000006
晖	3	0.000006
戊寅年	3	0.000006
阿其克	3	0.000006
谷地	3	0.000006
依存	3	0.000006
探险	3	0.000006
国际化	3	0.000006
跃居	3	0.000006
五羊	3	0.000006
本田	3	0.000006
潮州	3	0.000006
海水	3	0.000006
教育局	3	0.000006
树木	3	0.000006
报名	3	0.000006
应届	3	0.000006
分院	3	0.000006
顿时	3	0.000006
测绘	3	0.000006
观测	3	0.000006
固体	3	0.000006
潮	3	0.000006
发动机	3	0.000006
高材生	3	0.000006
摸	3	0.000006
眼中	3	0.000006
婆婆	3	0.000006
可怕	3	0.000006
吩咐	3	0.000006
清华大学	3	0.000006
信件	3	0.000006
体育部	3	0.000006
体育界	3	0.000006
萌芽	3	0.000006
八运会	3	0.000006
后退	3	0.000006
广东队	3	0.000006
北京队	3	0.000006
远投	3	0.000006
赛前	3	0.000006
闵	3	0.000006
节奏	3	0.000006
外线	3	0.000006
拼劲	3	0.000006
见虹	3	0.000006
国际象棋	3	0.000006
微妙	3	0.000006
减速	3	0.000006
利比亚	3	0.000006
阿拉木图	3	0.000006
推迟	3	0.000006
商讨	3	0.000006
桥党	3	0.000006
脆弱	3	0.000006
少于	3	0.000006
不失时机	3	0.000006
胡图族	3	0.000006
叛乱者	3	0.000006
揭晓	3	0.000006
阿达姆库斯	3	0.000006
见闻	3	0.000006
海岸	3	0.000006
陆地	3	0.000006
哥	3	0.000006
待客	3	0.000006
司法部长	3	0.000006
阿根廷	3	0.000006
斯德哥尔摩	3	0.000006
营救	3	0.000006
吸引力	3	0.000006
预防	3	0.000006
减产	3	0.000006
大大小小	3	0.000006
随处	3	0.000006
售价	3	0.000006
金字塔	3	0.000006
献血	3	0.000006
化肥	3	0.000006
清迈	3	0.000006
四五	3	0.000006
巧	3	0.000006
保鲜	3	0.000006
阻止	3	0.000006
颜料	3	0.000006
味	3	0.000006
供暖	3	0.000006
指挥部	3	0.000006
升空	3	0.000006
车轮	3	0.000006
读书人	3	0.000006
自愿	3	0.000006
内在	3	0.000006
事例	3	0.000006
废	3	0.000006
歪	3	0.000006
家底	3	0.000006
伊克昭盟	3	0.000006
中西部	3	0.000006
外流	3	0.000006
游行	3	0.000006
点子	3	0.000006
浪漫	3	0.000006
值钱	3	0.000006
医护	3	0.000006
欧阳	3	0.000006
走路	3	0.000006
先天性	3	0.000006
债	3	0.000006
班长	3	0.000006
舍己救人	3	0.000006
老人家	3	0.000006
主观	3	0.000006
哲学史	3	0.000006
支点	3	0.000006
空谈	3	0.000006
典范	3	0.000006
疏于	3	0.000006
烈士	3	0.000006
决断	3	0.000006
监察	3	0.000006
史册	3	0.000006
五中全会	3	0.000006
学农	3	0.000006
商量	3	0.000006
坑农	3	0.000006
猖獗	3	0.000006
廊坊市	3	0.000006
侵害	3	0.000006
受理	3	0.000006
源头	3	0.000006
鉴别	3	0.000006
从头	3	0.000006
赔礼道歉	3	0.000006
宜兴市	3	0.000006
罪犯	3	0.000006
发自	3	0.000006
火车站	3	0.000006
地段	3	0.000006
无罪	3	0.000006
本案	3	0.000006
书面	3	0.000006
上尉	3	0.000006
检查员	3	0.000006
一眼	3	0.000006
偷渡者	3	0.000006
故意	3	0.000006
签证	3	0.000006
蛇头	3	0.000006
合伙	3	0.000006
深思	3	0.000006
交代	3	0.000006
小小	3	0.000006
高院	3	0.000006
歼	3	0.000006
单机	3	0.000006
观赏性	3	0.000006
尾流	3	0.000006
旭	3	0.000006
长机	3	0.000006
擀	3	0.000006
皮	3	0.000006
邹城市	3	0.000006
子弟兵	3	0.000006
演	3	0.000006
风流	3	0.000006
衡阳市	3	0.000006
现金	3	0.000006
啦	3	0.000006
喊	3	0.000006
全身	3	0.000006
而后	3	0.000006
壮举	3	0.000006
入伍	3	0.000006
十三	3	0.000006
试种	3	0.000006
蜗牛	3	0.000006
舍不得	3	0.000006
永久	3	0.000006
征	3	0.000006
外面	3	0.000006
帮忙	3	0.000006
短暂	3	0.000006
效益型	3	0.000006
熊	3	0.000006
配额	3	0.000006
疲软	3	0.000006
火化	3	0.000006
一早	3	0.000006
塑像	3	0.000006
艺术界	3	0.000006
陈列馆	3	0.000006
伯承	3	0.000006
变迁	3	0.000006
养老	3	0.000006
介休	3	0.000006
悬空	3	0.000006
担	3	0.000006
省城	3	0.000006
乱点鸳鸯谱	3	0.000006
兼顾	3	0.000006
油料	3	0.000006
苏南	3	0.000006
防洪	3	0.000006
综合性	3	0.000006
艰苦朴素	3	0.000006
真理	3	0.000006
绥德	3	0.000006
民主人士	3	0.000006
委派	3	0.000006
反动派	3	0.000006
荣臻	3	0.000006
持久战	3	0.000006
日寇	3	0.000006
张家口	3	0.000006
前委	3	0.000006
总司令	3	0.000006
马克思列宁主义	3	0.000006
西柏坡	3	0.000006
繁忙	3	0.000006
京郊	3	0.000006
问世	3	0.000006
丹顶鹤	3	0.000006
群落	3	0.000006
鉴定	3	0.000006
桫椤	3	0.000006
湿度	3	0.000006
诺罗敦	3	0.000006
西哈努克	3	0.000006
消耗	3	0.000006
源远流长	3	0.000006
母校	3	0.000006
遗传病	3	0.000006
思麦早	3	0.000006
解放后	3	0.000006
该院	3	0.000006
省部级	3	0.000006
社会化	3	0.000006
摸索	3	0.000006
列宁	3	0.000006
胸前	3	0.000006
斯大林	3	0.000006
富春	3	0.000006
外交大臣	3	0.000006
人民日报社	3	0.000006
和蔼可亲	3	0.000006
北爱尔兰	3	0.000006
布里特	3	0.000006
采摘	3	0.000006
该党	3	0.000006
南联盟	3	0.000006
普罗迪	3	0.000006
无辜	3	0.000006
削弱	3	0.000006
意图	3	0.000006
贵	3	0.000006
埃镑	3	0.000006
过日子	3	0.000006
选用	3	0.000006
该村	3	0.000006
不用	3	0.000006
伸手	3	0.000006
留名	3	0.000006
落水	3	0.000006
急忙	3	0.000006
汇款单	3	0.000006
丢失	3	0.000006
繁育	3	0.000006
近亲	3	0.000006
公	3	0.000006
雇工	3	0.000006
早婚	3	0.000006
守法	3	0.000006
心痛	3	0.000006
拍	3	0.000006
新县	3	0.000006
土家族	3	0.000006
泡茶	3	0.000006
地里	3	0.000006
光美	3	0.000006
饭	3	0.000006
桌子	3	0.000006
损伤	3	0.000006
微型	3	0.000006
保管费	3	0.000006
邮箱	3	0.000006
改称	3	0.000006
晋东南	3	0.000006
赓	3	0.000006
工作团	3	0.000006
反动	3	0.000006
正规军	3	0.000006
围困战	3	0.000006
渗透	3	0.000006
兵力	3	0.000006
整风	3	0.000006
警卫员	3	0.000006
补	3	0.000006
内行	3	0.000006
探明	3	0.000006
石油部	3	0.000006
砂岩	3	0.000006
研究室	3	0.000006
深入浅出	3	0.000006
劳保	3	0.000006
风范	3	0.000006
扫黄	3	0.000006
手软	3	0.000006
丑恶	3	0.000006
博爱	3	0.000006
天涯	3	0.000006
夜总会	3	0.000006
库存	3	0.000006
大起大落	3	0.000006
信函	3	0.000006
政治部	3	0.000006
方面军	3	0.000006
国共	3	0.000006
运动战	3	0.000006
博大精深	3	0.000006
十三陵	3	0.000006
监察部	3	0.000006
赠款	3	0.000006
亚欧	3	0.000006
大陆桥	3	0.000006
球粒	3	0.000006
宇宙	3	0.000006
感染力	3	0.000006
农科院	3	0.000006
儿科	3	0.000006
医务科	3	0.000006
馆长	3	0.000006
产品化	3	0.000006
题辞	3	0.000006
萨利姆	3	0.000006
越权	3	0.000006
日经指数	3	0.000006
哥本哈根	3	0.000006
头部	3	0.000006
星团	3	0.000006
商业化	3	0.000006
世锦赛	3	0.000006
浙江队	3	0.000006
节水	3	0.000006
管事	3	0.000006
森工	3	0.000006
本本	3	0.000006
系统工程	3	0.000006
图说	3	0.000006
翩翩	3	0.000006
大姑	3	0.000006
生肖印	3	0.000006
游乐业	3	0.000006
遗志	2	0.000004
总的来说	2	0.000004
顺应	2	0.000004
多极化	2	0.000004
大势所趋	2	0.000004
通商	2	0.000004
日新月异	2	0.000004
安宁	2	0.000004
弱势	2	0.000004
斗志	2	0.000004
切合	2	0.000004
丰硕	2	0.000004
落到实处	2	0.000004
首创	2	0.000004
表面文章	2	0.000004
杜绝	2	0.000004
勤政廉政	2	0.000004
奋发	2	0.000004
举起	2	0.000004
樊	2	0.000004
如钧	2	0.000004
激昂	2	0.000004
奋进	2	0.000004
长安街	2	0.000004
携手	2	0.000004
联袂	2	0.000004
名曲	2	0.000004
交响音乐会	2	0.000004
红旗	2	0.000004
城楼	2	0.000004
珠	2	0.000004
抒发	2	0.000004
万象更新	2	0.000004
选段	2	0.000004
今夜	2	0.000004
入睡	2	0.000004
小提琴	2	0.000004
山伯	2	0.000004
英台	2	0.000004
打动	2	0.000004
报以	2	0.000004
娘子军	2	0.000004
选曲	2	0.000004
六点	2	0.000004
八百	2	0.000004
电管局	2	0.000004
察看	2	0.000004
控制室	2	0.000004
闸	2	0.000004
调度	2	0.000004
树范	2	0.000004
戌麟	2	0.000004
土建	2	0.000004
抚养	2	0.000004
欠佳	2	0.000004
孙子	2	0.000004
五好	2	0.000004
大桢	2	0.000004
悬挂	2	0.000004
凌空	2	0.000004
长街	2	0.000004
全总	2	0.000004
生产关系	2	0.000004
中坚	2	0.000004
锲而不舍	2	0.000004
姿态	2	0.000004
当家作主	2	0.000004
终年	2	0.000004
遗愿	2	0.000004
唐古拉山	2	0.000004
喜马拉雅山	2	0.000004
山南	2	0.000004
昌都	2	0.000004
尼玛县	2	0.000004
抗救灾	2	0.000004
第一线	2	0.000004
畜产品	2	0.000004
冻	2	0.000004
西北部	2	0.000004
所在国	2	0.000004
颁	2	0.000004
一言一行	2	0.000004
转达	2	0.000004
扶贫济困	2	0.000004
对口	2	0.000004
艰苦创业	2	0.000004
总政治部	2	0.000004
革命化	2	0.000004
应邀	2	0.000004
洪刚	2	0.000004
素云	2	0.000004
军医	2	0.000004
辈出	2	0.000004
污染源	2	0.000004
告捷	2	0.000004
剑峰	2	0.000004
振华	2	0.000004
无望	2	0.000004
关停	2	0.000004
支流	2	0.000004
水质	2	0.000004
断面	2	0.000004
穿梭	2	0.000004
苏州	2	0.000004
子夜	2	0.000004
促销	2	0.000004
新貌	2	0.000004
恐龙	2	0.000004
提问	2	0.000004
睦邻友好	2	0.000004
南亚	2	0.000004
西欧	2	0.000004
一百五十万	2	0.000004
二十八日	2	0.000004
四点	2	0.000004
一九九六年	2	0.000004
水利部	2	0.000004
吞吐量	2	0.000004
七千万	2	0.000004
书政	2	0.000004
十八	2	0.000004
客货	2	0.000004
班轮	2	0.000004
延吉	2	0.000004
上调	2	0.000004
下限	2	0.000004
过重	2	0.000004
尺度	2	0.000004
私下	2	0.000004
重开	2	0.000004
除非	2	0.000004
拉斐克	2	0.000004
法学院	2	0.000004
供职	2	0.000004
拉合尔	2	0.000004
绪谦	2	0.000004
数万	2	0.000004
zai	2	0.000004
磋商	2	0.000004
殖民主义	2	0.000004
废除	2	0.000004
多样性	2	0.000004
统治	2	0.000004
尊敬	2	0.000004
业已	2	0.000004
二者	2	0.000004
不结盟	2	0.000004
殷	2	0.000004
联合公报	2	0.000004
中方	2	0.000004
过渡期	2	0.000004
来讲	2	0.000004
敌对	2	0.000004
益处	2	0.000004
全人类	2	0.000004
剥夺	2	0.000004
失望	2	0.000004
吸纳	2	0.000004
世中	2	0.000004
引用	2	0.000004
沃纳	2	0.000004
福诺斯	2	0.000004
旅游部	2	0.000004
德班港	2	0.000004
万象	2	0.000004
沙曼	2	0.000004
邻邦	2	0.000004
马里兰州	2	0.000004
盖茨堡镇	2	0.000004
灯展	2	0.000004
造型	2	0.000004
冬夜	2	0.000004
宇	2	0.000004
厉行节俭	2	0.000004
越通社	2	0.000004
奥马尔	2	0.000004
武装力量	2	0.000004
自给	2	0.000004
为此	2	0.000004
抨击	2	0.000004
互助	2	0.000004
录像机	2	0.000004
球类	2	0.000004
派遣	2	0.000004
宝珍	2	0.000004
中小型	2	0.000004
水电站	2	0.000004
提取	2	0.000004
达累斯萨拉姆	2	0.000004
坦	2	0.000004
铁路局	2	0.000004
铁路线	2	0.000004
煞	2	0.000004
行之有效	2	0.000004
扭亏为盈	2	0.000004
矿工	2	0.000004
振平	2	0.000004
减灾	2	0.000004
粮库	2	0.000004
拖拉机	2	0.000004
生产线	2	0.000004
文建	2	0.000004
缪	2	0.000004
尊老敬老	2	0.000004
瞧	2	0.000004
直播	2	0.000004
江湖	2	0.000004
运气	2	0.000004
久久	2	0.000004
假借	2	0.000004
用以	2	0.000004
忆及	2	0.000004
点头	2	0.000004
每晚	2	0.000004
联播	2	0.000004
偶尔	2	0.000004
义勇军	2	0.000004
亲切感	2	0.000004
咀嚼	2	0.000004
绵长	2	0.000004
士气	2	0.000004
衰	2	0.000004
琢磨	2	0.000004
灾难	2	0.000004
深重	2	0.000004
前仆后继	2	0.000004
危机感	2	0.000004
同声	2	0.000004
万古	2	0.000004
推崇	2	0.000004
八十	2	0.000004
冷暖	2	0.000004
鸣禽	2	0.000004
己	2	0.000004
火热	2	0.000004
雁阵	2	0.000004
渭水	2	0.000004
战车	2	0.000004
护卫	2	0.000004
肤色	2	0.000004
春风	2	0.000004
泻	2	0.000004
兴衰	2	0.000004
切割	2	0.000004
苦涩	2	0.000004
半生	2	0.000004
明日	2	0.000004
037	2	0.000004
038	2	0.000004
心事	2	0.000004
039	2	0.000004
040	2	0.000004
041	2	0.000004
042	2	0.000004
043	2	0.000004
沉寂	2	0.000004
044	2	0.000004
045	2	0.000004
046	2	0.000004
巧手	2	0.000004
憨态可掬	2	0.000004
047	2	0.000004
048	2	0.000004
049	2	0.000004
纯朴	2	0.000004
050	2	0.000004
051	2	0.000004
052	2	0.000004
053	2	0.000004
054	2	0.000004
055	2	0.000004
056	2	0.000004
057	2	0.000004
058	2	0.000004
059	2	0.000004
颤动	2	0.000004
060	2	0.000004
凝眸	2	0.000004
爆竹声	2	0.000004
旧岁	2	0.000004
明明	2	0.000004
默然	2	0.000004
自私	2	0.000004
每时每刻	2	0.000004
宽容	2	0.000004
索取	2	0.000004
天真	2	0.000004
童心	2	0.000004
贫穷	2	0.000004
挥洒	2	0.000004
泪水	2	0.000004
尽情	2	0.000004
疏懒	2	0.000004
热忱	2	0.000004
严酷	2	0.000004
流逝	2	0.000004
消亡	2	0.000004
瞬间	2	0.000004
滑翔	2	0.000004
更迭	2	0.000004
驱赶	2	0.000004
童年	2	0.000004
沉静	2	0.000004
珍爱	2	0.000004
飘	2	0.000004
案头	2	0.000004
印刷	2	0.000004
色彩斑斓	2	0.000004
诗句	2	0.000004
细腻	2	0.000004
收发人	2	0.000004
夏天	2	0.000004
采风	2	0.000004
萌发	2	0.000004
苦衷	2	0.000004
连夜	2	0.000004
临别	2	0.000004
乡下	2	0.000004
意外	2	0.000004
湛蓝	2	0.000004
飘动	2	0.000004
背面	2	0.000004
娟秀	2	0.000004
有幸	2	0.000004
师长	2	0.000004
新岁	2	0.000004
情谊	2	0.000004
寄托	2	0.000004
殷切	2	0.000004
远方	2	0.000004
言语	2	0.000004
励	2	0.000004
相交	2	0.000004
祝语	2	0.000004
素洁	2	0.000004
雨伞	2	0.000004
伞	2	0.000004
相亲	2	0.000004
细细	2	0.000004
风风雨雨	2	0.000004
风和日丽	2	0.000004
蔚县	2	0.000004
大概	2	0.000004
操持	2	0.000004
家务	2	0.000004
出差	2	0.000004
家禽	2	0.000004
居多	2	0.000004
眼帘	2	0.000004
辣椒	2	0.000004
常见	2	0.000004
高手	2	0.000004
一幅幅	2	0.000004
利落	2	0.000004
观者	2	0.000004
赞叹不已	2	0.000004
羽毛	2	0.000004
原本	2	0.000004
品尝	2	0.000004
异地	2	0.000004
味道	2	0.000004
识别	2	0.000004
选购	2	0.000004
学问	2	0.000004
肉色	2	0.000004
腮	2	0.000004
趋向	2	0.000004
答案	2	0.000004
茭	2	0.000004
xiong1di5	2	0.000004
松软	2	0.000004
钞票	2	0.000004
惬意	2	0.000004
驻足	2	0.000004
缩影	2	0.000004
四十	2	0.000004
农妇	2	0.000004
泥土	2	0.000004
芳香	2	0.000004
未曾	2	0.000004
米粒	2	0.000004
满脸	2	0.000004
随便	2	0.000004
咱	2	0.000004
哩	2	0.000004
和善	2	0.000004
心地	2	0.000004
豁达	2	0.000004
沾	2	0.000004
斤	2	0.000004
漫步	2	0.000004
倘佯	2	0.000004
灯	2	0.000004
心意	2	0.000004
迎春	2	0.000004
手心	2	0.000004
毫不动摇	2	0.000004
举世瞩目	2	0.000004
十二亿	2	0.000004
任重而道远	2	0.000004
马列主义	2	0.000004
一九九九年	2	0.000004
此时此刻	2	0.000004
制度化	2	0.000004
人民团体	2	0.000004
维伟	2	0.000004
礼堂	2	0.000004
国家机关	2	0.000004
无党派人士	2	0.000004
纪云	2	0.000004
家华	2	0.000004
汉斌	2	0.000004
孝通	2	0.000004
洁琼	2	0.000004
嘉锡	2	0.000004
布赫	2	0.000004
阶平	2	0.000004
贵鲜	2	0.000004
俊生	2	0.000004
学谦	2	0.000004
汝	2	0.000004
岱	2	0.000004
伟长	2	0.000004
绳	2	0.000004
正英	2	0.000004
全有	2	0.000004
瑞林	2	0.000004
训	2	0.000004
飘扬	2	0.000004
商场	2	0.000004
去处	2	0.000004
无穷	2	0.000004
缤纷	2	0.000004
明媚	2	0.000004
五颜六色	2	0.000004
市中心	2	0.000004
钟楼	2	0.000004
兴致勃勃	2	0.000004
绿城	2	0.000004
喝彩	2	0.000004
鲜艳	2	0.000004
雪域	2	0.000004
难得	2	0.000004
空运	2	0.000004
枝	2	0.000004
春意	2	0.000004
承	2	0.000004
报国志	2	0.000004
升旗	2	0.000004
誓词	2	0.000004
回荡	2	0.000004
昭示	2	0.000004
这天	2	0.000004
本村	2	0.000004
曲调	2	0.000004
繁荣昌盛	2	0.000004
航天	2	0.000004
情不自禁	2	0.000004
厂矿	2	0.000004
华安	2	0.000004
凤山	2	0.000004
择业	2	0.000004
文艺界	2	0.000004
悦	2	0.000004
登山	2	0.000004
体察	2	0.000004
扶贫帮困	2	0.000004
带队	2	0.000004
救济金	2	0.000004
划拨	2	0.000004
问寒问暖	2	0.000004
维平	2	0.000004
募捐	2	0.000004
卡车	2	0.000004
建舟	2	0.000004
东北部	2	0.000004
首迎式	2	0.000004
热闹非凡	2	0.000004
学平	2	0.000004
正值	2	0.000004
观光	2	0.000004
瑰丽	2	0.000004
税制	2	0.000004
财长	2	0.000004
央行	2	0.000004
联系汇率	2	0.000004
邻近	2	0.000004
比率	2	0.000004
租金	2	0.000004
施政	2	0.000004
斐然	2	0.000004
该报	2	0.000004
朝着	2	0.000004
年头	2	0.000004
总商会	2	0.000004
宪梓	2	0.000004
表演者	2	0.000004
春联	2	0.000004
双向	2	0.000004
小明	2	0.000004
攀登	2	0.000004
男女老少	2	0.000004
绍祖	2	0.000004
云集	2	0.000004
浩浩荡荡	2	0.000004
道涵	2	0.000004
已然	2	0.000004
迈入	2	0.000004
承前启后	2	0.000004
继往开来	2	0.000004
盛会	2	0.000004
台胞	2	0.000004
海协	2	0.000004
海基会	2	0.000004
由衷	2	0.000004
气象台	2	0.000004
阴雨	2	0.000004
净	2	0.000004
泳三	2	0.000004
渡过	2	0.000004
同心协力	2	0.000004
屈服	2	0.000004
邻国	2	0.000004
刚果民主共和国	2	0.000004
刚果	2	0.000004
重建	2	0.000004
莫桑比克	2	0.000004
希萨诺	2	0.000004
皎明	2	0.000004
前夜	2	0.000004
阿姨	2	0.000004
彩玲	2	0.000004
联欢会	2	0.000004
花篮	2	0.000004
绘制	2	0.000004
苹果	2	0.000004
嘴里	2	0.000004
流利	2	0.000004
踢	2	0.000004
王宫	2	0.000004
阿布扎比	2	0.000004
学仁	2	0.000004
急匆匆	2	0.000004
高高	2	0.000004
横幅	2	0.000004
赫然	2	0.000004
一排排	2	0.000004
讲台	2	0.000004
雨水	2	0.000004
兆头	2	0.000004
万无一失	2	0.000004
漾	2	0.000004
同台	2	0.000004
义昭	2	0.000004
上台	2	0.000004
黄金	2	0.000004
演播	2	0.000004
两侧	2	0.000004
猎豹	2	0.000004
巨龙	2	0.000004
加勒比	2	0.000004
比额	2	0.000004
转嫁	2	0.000004
谢里夫	2	0.000004
要员	2	0.000004
看管	2	0.000004
重武器	2	0.000004
国界	2	0.000004
放宽	2	0.000004
七月	2	0.000004
冷却	2	0.000004
原子钟	2	0.000004
误差	2	0.000004
减缓	2	0.000004
精神性	2	0.000004
沉稳	2	0.000004
批评家	2	0.000004
品性	2	0.000004
修正	2	0.000004
美术界	2	0.000004
牵挂	2	0.000004
创造力	2	0.000004
审视	2	0.000004
追寻	2	0.000004
熊熊	2	0.000004
滚滚	2	0.000004
硝烟	2	0.000004
枪声	2	0.000004
浩荡	2	0.000004
壮烈	2	0.000004
盘旋	2	0.000004
木制	2	0.000004
起因	2	0.000004
聚焦	2	0.000004
生发	2	0.000004
视觉	2	0.000004
不乏	2	0.000004
演绎	2	0.000004
史诗性	2	0.000004
七十	2	0.000004
千锤百炼	2	0.000004
检阅	2	0.000004
历时	2	0.000004
呕心沥血	2	0.000004
气势	2	0.000004
震撼人心	2	0.000004
坚韧	2	0.000004
博大	2	0.000004
本版	2	0.000004
标题	2	0.000004
苗	2	0.000004
山花	2	0.000004
并重	2	0.000004
素描	2	0.000004
教导	2	0.000004
雄鹰	2	0.000004
松鼠	2	0.000004
麻雀	2	0.000004
竹	2	0.000004
主攻	2	0.000004
美院	2	0.000004
速写	2	0.000004
扶桑	2	0.000004
举一反三	2	0.000004
下苦功夫	2	0.000004
悉心	2	0.000004
笔墨	2	0.000004
提炼	2	0.000004
基本功	2	0.000004
墨	2	0.000004
传神	2	0.000004
红叶	2	0.000004
远眺	2	0.000004
yu3	2	0.000004
皆	2	0.000004
工笔	2	0.000004
精巧	2	0.000004
