# 总词数: 487831
# 词汇表大小: 218120
# 格式: 词语	频次	频率
#==================================================
jie2 vt 硕果	2	0.000004
vt 硕果 n	2	0.000004
新鲜 a 蔬菜	2	0.000004
a 蔬菜 n	2	0.000004
记者 n 陶	2	0.000004
明 nrg 摄	2	0.000004
19980105 01 012	2	0.000004
01 012 001	2	0.000004
001 m 湖南	2	0.000004
n 大户 n	2	0.000004
年 t 全省	2	0.000004
全省 n 出栏	2	0.000004
出栏 vi 肉猪	2	0.000004
vi 肉猪 n	2	0.000004
肉猪 n m	2	0.000004
头 qe 至	2	0.000004
p m 头	2	0.000004
头 qe 的	2	0.000004
qe wd 出栏	2	0.000004
wd 出栏 vi	2	0.000004
的 ud 达	2	0.000004
nz wky wp	2	0.000004
三 m 户	2	0.000004
wd 旧 a	2	0.000004
n 充 vt	2	0.000004
新 a 米	2	0.000004
赵 nrf 志文	2	0.000004
nrf 志文 nrg	2	0.000004
志文 nrg 19980105	2	0.000004
t 前后 f	2	0.000004
前后 f wd	2	0.000004
ns 技术 n	2	0.000004
执法 vn 大队	2	0.000004
大队 n wd	2	0.000004
粮食 n 批发	2	0.000004
wj 参加 vt	2	0.000004
检查组 n 来到	2	0.000004
来到 vt 业主	2	0.000004
vt 业主 n	2	0.000004
vt 赵 nrf	2	0.000004
wj 赵 nrf	2	0.000004
袋 qr 的	2	0.000004
f 印 vt	2	0.000004
的 ud 产地	2	0.000004
ud 产地 n	2	0.000004
ns wu 黑龙江	2	0.000004
但 c 不管	2	0.000004
c 不管 c	2	0.000004
产地 n 在	2	0.000004
d 印 vt	2	0.000004
a 大米 n	2	0.000004
米 n wj	2	0.000004
ad 说 vt	2	0.000004
f 新 a	2	0.000004
元 qd m	2	0.000004
n 粮 n	2	0.000004
此 rz 米	2	0.000004
rz 米 n	2	0.000004
因 c 有	2	0.000004
n 无论如何 ld	2	0.000004
无论如何 ld 也	2	0.000004
ld 也 d	2	0.000004
b 米 n	2	0.000004
wj 用 p	2	0.000004
的 ud 赵	2	0.000004
ud 赵 nrf	2	0.000004
门店 n wd	2	0.000004
的 ud 磅秤	2	0.000004
ud 磅秤 n	2	0.000004
掉 vt wj	2	0.000004
经 vt 查验	2	0.000004
vt 查验 vn	2	0.000004
查验 vn wd	2	0.000004
wd 此 rz	2	0.000004
差 cha4 vt	2	0.000004
wd 顾客 n	2	0.000004
Vg m 公斤	2	0.000004
vt 秤 n	2	0.000004
rr 承认 vt	2	0.000004
不 df 准	2	0.000004
df 准 a	2	0.000004
准 a wd	2	0.000004
rr 心里 s	2	0.000004
vi 买 vt	2	0.000004
他 rr 都	2	0.000004
d 主动 ad	2	0.000004
wj 听 vt	2	0.000004
f 人 n	2	0.000004
02 001 009	2	0.000004
的 ud 检查	2	0.000004
ud 检查 vn	2	0.000004
vi 一时 mq	2	0.000004
c 要 c	2	0.000004
d 规范 vt	2	0.000004
规范 vt 市场	2	0.000004
d 作战 vi	2	0.000004
n 专版 n	2	0.000004
n 19980105 02	2	0.000004
nrg wu 戴	2	0.000004
wu 戴 nrf	2	0.000004
新年 t 寄语	2	0.000004
t 寄语 vn	2	0.000004
翻 vt 到	2	0.000004
会 vu 注意	2	0.000004
ud wkz 经济	2	0.000004
n wky 也	2	0.000004
wky 也 d	2	0.000004
vi 亮相 vi	2	0.000004
n wky 从	2	0.000004
wky 从 p	2	0.000004
从 p 第九	2	0.000004
p 第九 m	2	0.000004
版 n 到	2	0.000004
到 p 第十二	2	0.000004
p 第十二 m	2	0.000004
wd 每周 一	2	0.000004
每周 一 t	2	0.000004
一 t 出版	2	0.000004
vt wkz 经济	2	0.000004
扩大 vt 经济	2	0.000004
报道 vn 领域	2	0.000004
增强 vt 经济	2	0.000004
的 ud 信息量	2	0.000004
ud 信息量 n	2	0.000004
可读性 n wd	2	0.000004
更 dc 贴近	2	0.000004
dc 贴近 vt	2	0.000004
贴近 vt 读者	2	0.000004
读者 n wj	2	0.000004
vt wyz 财税	2	0.000004
金融 n wyy	2	0.000004
n wyy 专版	2	0.000004
wyy 专版 n	2	0.000004
vt 财税 j	2	0.000004
财税 j wu	2	0.000004
j wu 金融	2	0.000004
宣传 vt 普及	2	0.000004
普及 vt 财税	2	0.000004
第十 m 版	2	0.000004
了 ul 国务院	2	0.000004
ul 国务院 nt	2	0.000004
国务院 nt 证券委	2	0.000004
nt 证券委 j	2	0.000004
证券委 j nt	2	0.000004
中国 ns 证监会	2	0.000004
ns 证监会 jn	2	0.000004
证监会 jn nt	2	0.000004
主席 n 周	2	0.000004
wd 财政部 nt	2	0.000004
财政部 nt 部长	2	0.000004
部长 n 兼	2	0.000004
兼 vt 国家	2	0.000004
局长 n 项	2	0.000004
n 项 nrf	2	0.000004
还 d 设有	2	0.000004
关注 vt 经济	2	0.000004
经济 n 热点	2	0.000004
n 热点 n	2	0.000004
n wd 探讨	2	0.000004
探讨 vt 经济	2	0.000004
经济 n 难点	2	0.000004
n 难点 n	2	0.000004
难点 n wd	2	0.000004
提供 vt 经济	2	0.000004
wyz 虎虎有生气 l	2	0.000004
虎虎有生气 l wyy	2	0.000004
开 vq 广大	2	0.000004
多 d 提	2	0.000004
a 意见 n	2	0.000004
并 c 根据	2	0.000004
来稿 vi wj	2	0.000004
n 着力 vd	2	0.000004
着力 vd 抓好	2	0.000004
vd 抓好 vt	2	0.000004
抓好 vt 政企	2	0.000004
江 nrf 世杰	2	0.000004
vt wm 中共中央	2	0.000004
wm 中共中央 nt	2	0.000004
邦国 nrg 今天	2	0.000004
t 致 vt	2	0.000004
p 铁路 n	2	0.000004
铁路 n 部门	2	0.000004
vx 肯定 vn	2	0.000004
分开 vi wu	2	0.000004
vi wu 减员增效	2	0.000004
lv wu 扭亏增盈	2	0.000004
wu 扭亏增盈 lv	2	0.000004
铁路 n 改革	2	0.000004
今天 t 开幕	2	0.000004
t 开幕 vi	2	0.000004
开幕 vi 的	2	0.000004
是 vl 深化	2	0.000004
vl 深化 vt	2	0.000004
是 vl 努力	2	0.000004
vl 努力 ad	2	0.000004
a 全国 n	2	0.000004
同时 c 要	2	0.000004
vt 加快 vt	2	0.000004
n 跨 vt	2	0.000004
发展 vt 奠定	2	0.000004
vt 奠定 vt	2	0.000004
奠定 vt 坚实	2	0.000004
m 铁路 n	2	0.000004
b 骨干 n	2	0.000004
qj 大型 b	2	0.000004
小型 b 企业	2	0.000004
ad 核算 vt	2	0.000004
行业 n 管理	2	0.000004
受 vt 国务院	2	0.000004
职能 n wj	2	0.000004
走向 vt 市场	2	0.000004
t 基本 ad	2	0.000004
基本 ad 完成	2	0.000004
总公司 n 的	2	0.000004
t 减员 vi	2	0.000004
f wd 到	2	0.000004
n wj 关于	2	0.000004
wd 亏损额 n	2	0.000004
以内 f wj	2	0.000004
系统 n 要	2	0.000004
vi m wj	2	0.000004
19980105 02 004	2	0.000004
吉林省 ns 产粮	2	0.000004
ns 产粮 vn	2	0.000004
产粮 vn 大	2	0.000004
踊跃 ad 交	2	0.000004
ad 交 vt	2	0.000004
交 vt 售	2	0.000004
售 vt 爱国	2	0.000004
爱国 a 粮	2	0.000004
a 粮 n	2	0.000004
wky 19980105 02	2	0.000004
c 遭受 vt	2	0.000004
vt 自然灾害 n	2	0.000004
自然灾害 n wd	2	0.000004
记者 n 丁	2	0.000004
铁路 n 营业	2	0.000004
n 营业 vn	2	0.000004
营业 vn 里程	2	0.000004
vn 里程 n	2	0.000004
亚洲 ns 第一	2	0.000004
qd wd 居	2	0.000004
拥有 vt 万	2	0.000004
wd 铁路 n	2	0.000004
一个 mq 丰收年	2	0.000004
mq 丰收年 n	2	0.000004
n wj 全年	2	0.000004
wj 全年 n	2	0.000004
新线 n 铺轨	2	0.000004
复线 n 铺轨	2	0.000004
qd wf 电气化	2	0.000004
vt 巨款 n	2	0.000004
节日 n 市场	2	0.000004
市场 n 供应	2	0.000004
vt wm 随着	2	0.000004
wm 随着 p	2	0.000004
随着 p 元旦	2	0.000004
春节 t 的	2	0.000004
ns 工商 jn	2	0.000004
n nt 积极	2	0.000004
vn wj 至	2	0.000004
月 t 上旬	2	0.000004
上旬 t wd	2	0.000004
t wd 该行	2	0.000004
签发 vt 银行	2	0.000004
银行 n 承兑	2	0.000004
n 承兑 vn	2	0.000004
承兑 vn 汇票	2	0.000004
vn 汇票 n	2	0.000004
b m 个	2	0.000004
对 p 年	2	0.000004
p 年 qt	2	0.000004
在 p 贷款	2	0.000004
积极 ad 采取	2	0.000004
m 财政部 nt	2	0.000004
nt 国家 n	2	0.000004
取消 vt m	2	0.000004
建兴 nrg 报道	2	0.000004
wm 根据 p	2	0.000004
p wkz 中共中央	2	0.000004
关于 p 治理	2	0.000004
治理 vt 向	2	0.000004
向 p 企业	2	0.000004
企业 n 乱	2	0.000004
罚款 vi wu	2	0.000004
各种 rz 摊派	2	0.000004
rz 摊派 vt	2	0.000004
摊派 vt 等	2	0.000004
jn nt 对	2	0.000004
了 ul 清理	2	0.000004
ul 清理 vn	2	0.000004
发布 vt 了	2	0.000004
vt 取消 vt	2	0.000004
d 取消 vt	2	0.000004
年 qt 可	2	0.000004
qt 可 vu	2	0.000004
vt wd 第一	2	0.000004
被 p 取消	2	0.000004
取消 vt 的	2	0.000004
ud m 项	2	0.000004
管理费 n wu	2	0.000004
小康 n 住宅	2	0.000004
住宅 n 推荐	2	0.000004
n 推荐 vn	2	0.000004
推荐 vn 产品	2	0.000004
产品 n 评估费	2	0.000004
n 评估费 n	2	0.000004
评估费 n wu	2	0.000004
n 维修 vn	2	0.000004
wkz 通知 n	2	0.000004
要求 vt 各	2	0.000004
财政 n 部门	2	0.000004
执行 vt wkz	2	0.000004
n wky 规定	2	0.000004
nt nt 决定	2	0.000004
系统 n 收费	2	0.000004
p 认真 ad	2	0.000004
vt wkz 中共中央	2	0.000004
收费 vn 行为	2	0.000004
联合 vt 发出	2	0.000004
vn 执行 vn	2	0.000004
执行 vn 情况	2	0.000004
003 m 通知	2	0.000004
各级 rz 劳动部门	2	0.000004
rz 劳动部门 n	2	0.000004
n wd 重大	2	0.000004
wd 重大 a	2	0.000004
通知 n 要求	2	0.000004
r 检查 vn	2	0.000004
目标 n wm	2	0.000004
国家 n 已	2	0.000004
n 取消 vt	2	0.000004
收费 vn wd	2	0.000004
n 擅自 d	2	0.000004
项目 n wu	2	0.000004
收费 vn 范围	2	0.000004
标准 n 等	2	0.000004
符合 vt 规定	2	0.000004
d 确 d	2	0.000004
确 d 需	2	0.000004
严格 ad 按照	2	0.000004
n 报 vt	2	0.000004
年 t 春节	2	0.000004
t 春节 t	2	0.000004
加大 vt 结构	2	0.000004
周 nrf 泓	2	0.000004
nrf 泓 洋	2	0.000004
泓 洋 nrg	2	0.000004
林业 n 产业	2	0.000004
a wd 高	2	0.000004
wd 初级 b	2	0.000004
产销 n 衔接	2	0.000004
显著 a 成效	2	0.000004
a 成效 n	2	0.000004
m 林业部 nt	2	0.000004
nt 按照 p	2	0.000004
个 qe 根本	2	0.000004
转变 vt 的	2	0.000004
n wd 抓好	2	0.000004
项目 n 管理	2	0.000004
个 qe 大中型	2	0.000004
国有 vn 林区	2	0.000004
vn 林区 n	2	0.000004
n wu 项目	2	0.000004
wu 项目 n	2	0.000004
vt 审批 vt	2	0.000004
vt 按照 p	2	0.000004
资源 n 综合	2	0.000004
万 m 立方米	2	0.000004
产量 n 达到	2	0.000004
n 林业 n	2	0.000004
林业 n 系统	2	0.000004
系统 n 产业	2	0.000004
产业 n 总产值	2	0.000004
预计 vt 完成	2	0.000004
wu 第二 m	2	0.000004
党建 jn 工作	2	0.000004
vn 同步 vd	2	0.000004
vd 进行 vx	2	0.000004
ns 股份制 n	2	0.000004
t wd 玉环县	2	0.000004
玉环县 ns 城关镇	2	0.000004
ns 城关镇 ns	2	0.000004
nrg 作为 p	2	0.000004
qe 党 n	2	0.000004
员 n wd	2	0.000004
n 股份合作制 n	2	0.000004
建立 vt 党组织	2	0.000004
因 p 出色	2	0.000004
p 出色 a	2	0.000004
制造 vn 有限公司	2	0.000004
wd 恰 d	2	0.000004
由 p 他	2	0.000004
总经理 n 陈	2	0.000004
p 批准 vt	2	0.000004
vt 入党 vi	2	0.000004
我 rr 当	2	0.000004
企业 n 没有	2	0.000004
名 qe 党员	2	0.000004
wyy wd 被	2	0.000004
p 选派 vt	2	0.000004
f wj 这些	2	0.000004
不 df 同步	2	0.000004
df 同步 vi	2	0.000004
rz 突出 a	2	0.000004
n wj 至	2	0.000004
qe m 多	2	0.000004
发展 vt 了	2	0.000004
党员 n 的	2	0.000004
wd wyz 党代表	2	0.000004
vt 专职 b	2	0.000004
中 f 坚持	2	0.000004
f 坚持 vt	2	0.000004
迁就 vt wu	2	0.000004
参与 vt 企业	2	0.000004
vt 董事会 n	2	0.000004
工人 n 的	2	0.000004
及时 ad 向	2	0.000004
员工 n 的	2	0.000004
与 p 部分	2	0.000004
n 座谈 vt	2	0.000004
选派 vt wyz	2	0.000004
vt wyz 党代表	2	0.000004
m 做法 n	2	0.000004
s 党委 n	2	0.000004
nrg 19980105 03	2	0.000004
山东省 ns 济南市	2	0.000004
ns 济南市 ns	2	0.000004
济南市 ns 公安局	2	0.000004
wd 热情 ad	2	0.000004
ad 服务 vt	2	0.000004
的 ud 题词	2	0.000004
ud 题词 n	2	0.000004
公安 n 战线	2	0.000004
老 a 党员	2	0.000004
自己 rr 身上	2	0.000004
f wd 总是	2	0.000004
把 p 群众	2	0.000004
n wu 党	2	0.000004
恪尽职守 l wd	2	0.000004
wd 倾注 vt	2	0.000004
过硬 a 的	2	0.000004
战线 n 的	2	0.000004
wyz 窗口 n	2	0.000004
窗口 n wyy	2	0.000004
的 ud 表率	2	0.000004
ud 表率 n	2	0.000004
qe 思路 n	2	0.000004
vn 19980105 03	2	0.000004
面对 vt 的	2	0.000004
难 a wu	2	0.000004
wu 执法 vi	2	0.000004
大 a 堆	2	0.000004
a 堆 qc	2	0.000004
vn 建筑 n	2	0.000004
是 vl 影响	2	0.000004
首先 d 从	2	0.000004
n 动 vt	2	0.000004
积极 ad 为	2	0.000004
vt wyz 新	2	0.000004
违章 vi 占	2	0.000004
vi 占 vt	2	0.000004
道 n wd	2	0.000004
vt 拉网式 b	2	0.000004
d 经营 vt	2	0.000004
vt 民警 n	2	0.000004
民警 n wd	2	0.000004
清理 vt 出	2	0.000004
通 vt 了	2	0.000004
满意 vt 了	2	0.000004
重塑 vt 交警	2	0.000004
交警 jn 新	2	0.000004
形象 n 19980105	2	0.000004
wm wyz 交警	2	0.000004
执勤 vn 形象	2	0.000004
vn 形象 n	2	0.000004
代表 vt 着	2	0.000004
着 uz 党	2	0.000004
uz 党 n	2	0.000004
wj wyy 于是	2	0.000004
wyy 于是 c	2	0.000004
他 rr 做出	2	0.000004
rr 做出 vt	2	0.000004
动作 n wd	2	0.000004
d 思考 vt	2	0.000004
vt 规范化 vi	2	0.000004
规范化 vi 指挥	2	0.000004
指挥 vt wj	2	0.000004
他 rr 组织	2	0.000004
rr 组织 vt	2	0.000004
交警 jn 学习	2	0.000004
jn 学习 vt	2	0.000004
wd 规范化 vi	2	0.000004
指挥 vt wyy	2	0.000004
vn wj 每天	2	0.000004
wj 每天 r	2	0.000004
每天 r 早上	2	0.000004
r 早上 t	2	0.000004
早上 t 时	2	0.000004
vn wj 李	2	0.000004
nrg 常常 d	2	0.000004
常常 d 是	2	0.000004
p 民警 n	2	0.000004
d 练 vt	2	0.000004
wd 虚心 ad	2	0.000004
动作 n wj	2	0.000004
的 ud 带动	2	0.000004
ud 带动 vn	2	0.000004
带动 vn 下	2	0.000004
热潮 n wj	2	0.000004
n 练 vt	2	0.000004
交警 jn 们	2	0.000004
jn 们 k	2	0.000004
练 vt 硬	2	0.000004
硬 a 了	2	0.000004
岗台 n 上	2	0.000004
a wu 准确	2	0.000004
wu 准确 a	2	0.000004
vn 动作 n	2	0.000004
形象 n 的	2	0.000004
的 ud 改变	2	0.000004
ud 改变 vn	2	0.000004
改变 vn wd	2	0.000004
ad 指挥 vt	2	0.000004
文明 ad 执法	2	0.000004
执法 vi wj	2	0.000004
ad 纠章 v	2	0.000004
民警 n 的	2	0.000004
n 骑 vt	2	0.000004
闯 vt 红灯	2	0.000004
d 敬礼 vi	2	0.000004
违章 vi wd	2	0.000004
对 p 你	2	0.000004
p 舆论 n	2	0.000004
c 民警 n	2	0.000004
n 道歉 vi	2	0.000004
的 ud 伙伴	2	0.000004
ud 伙伴 n	2	0.000004
伙伴 n 们	2	0.000004
辛勤 a 的	2	0.000004
wu 车辆 n	2	0.000004
率 kn 提高	2	0.000004
kn 提高 vt	2	0.000004
好 a 人民	2	0.000004
wd 全心全意 id	2	0.000004
服务 vt 不	2	0.000004
空洞 a 的	2	0.000004
vn wd 想	2	0.000004
wd 想 vt	2	0.000004
想 vt 问题	2	0.000004
了 ul 人民	2	0.000004
ul 人民 n	2	0.000004
到 vt wd	2	0.000004
坚决 ad 不	2	0.000004
不 df 办	2	0.000004
df 办 vt	2	0.000004
017 m 李	2	0.000004
nrg 坚持 vt	2	0.000004
一个 mq 单位	2	0.000004
wj 单位 n	2	0.000004
a wd 心想	2	0.000004
wd 心想 vt	2	0.000004
vi 一定 d	2	0.000004
vt wd 结果	2	0.000004
nrg 家中 s	2	0.000004
c 带 vt	2	0.000004
wyz 该 vu	2	0.000004
vt 发生 vt	2	0.000004
wd 交待 vt	2	0.000004
就 d 去	2	0.000004
vi 检查 vt	2	0.000004
vt wd 没	2	0.000004
不 df 见	2	0.000004
n 安危 n	2	0.000004
c 大 a	2	0.000004
vq 进行 vx	2	0.000004
a 批评 vn	2	0.000004
vn wd 责令	2	0.000004
p 党委 n	2	0.000004
n wu 党委	2	0.000004
wu 党委 n	2	0.000004
全面 a 工作	2	0.000004
上任 vt 后	2	0.000004
n 息息相关 iv	2	0.000004
治安 n 综合治理	2	0.000004
公安 n 系统	2	0.000004
vn 重心 n	2	0.000004
c 发动 vt	2	0.000004
走 vt wyz	2	0.000004
wyz 联 Vg	2	0.000004
nrg 这样 rz	2	0.000004
vu 多 vt	2	0.000004
vn wd 社会	2	0.000004
正气 n wu	2	0.000004
003 m 近日	2	0.000004
报 n 载	2	0.000004
n 载 Vg	2	0.000004
调研 vt wd	2	0.000004
vt wd 自	2	0.000004
自 rr 定	2	0.000004
wm wyz 一	2	0.000004
wky wd 一	2	0.000004
Ng wd 一	2	0.000004
wj wyy 并	2	0.000004
宴请 vt wd	2	0.000004
引发 vt 了	2	0.000004
了 ul 热烈	2	0.000004
ul 热烈 a	2	0.000004
的 ud 议论	2	0.000004
ud 议论 vn	2	0.000004
议论 vn wd	2	0.000004
赞成 vt wu	2	0.000004
vt wf 有	2	0.000004
的 rz 认为	2	0.000004
wf 甚至 c	2	0.000004
引起 vt 人们	2	0.000004
人们 n 广泛	2	0.000004
r wj 19980105	2	0.000004
m 国内 s	2	0.000004
国内 s 公务	2	0.000004
超 vt 标准	2	0.000004
公款吃喝 lv 之	2	0.000004
lv 之 u	2	0.000004
经 p 中央	2	0.000004
n 三令五申 iv	2	0.000004
地 ui 制止	2	0.000004
ui 制止 vt	2	0.000004
vt wd 已	2	0.000004
但 c 不少	2	0.000004
c 不少 m	2	0.000004
在 p 干部	2	0.000004
队伍 n 中	2	0.000004
qe wd 但	2	0.000004
原因 n 自然	2	0.000004
f 必 d	2	0.000004
矣 Ug wj	2	0.000004
的 ud 腐败	2	0.000004
不 df 改变	2	0.000004
df 改变 vt	2	0.000004
vt 必将 d	2	0.000004
n 自 rr	2	0.000004
d 不仅仅 d	2	0.000004
不仅仅 d 是	2	0.000004
日常 b 生活	2	0.000004
安排 vn wd	2	0.000004
vn wd 而是	2	0.000004
是 vl 可	2	0.000004
vl 可 vu	2	0.000004
党群 jn wu	2	0.000004
m 有 的	2	0.000004
是 vl 工作	2	0.000004
ry 工作 vn	2	0.000004
那 rz 也	2	0.000004
准备 vn 的	2	0.000004
持久 a wu	2	0.000004
vt 纠正 vt	2	0.000004
到 vq 根本	2	0.000004
vq 根本 a	2	0.000004
n 我们 rr	2	0.000004
rr 还是 d	2	0.000004
还是 d 要	2	0.000004
vu 充满 vt	2	0.000004
歪风 n wd	2	0.000004
会 vu wyz	2	0.000004
中国 ns wj	2	0.000004
ns wj 19980105	2	0.000004
wd 犯罪 vn	2	0.000004
违法 vi 的	2	0.000004
t wd 笔者	2	0.000004
七嘴八舌 iv 地	2	0.000004
的 ud 那个	2	0.000004
ud 那个 rz	2	0.000004
黄粱梦 ns 派出所	2	0.000004
月 n 内	2	0.000004
接到 vt 报警	2	0.000004
电话 n m	2	0.000004
wd 辖区 n	2	0.000004
刑事 b 案件	2	0.000004
降低 vt m	2	0.000004
治安 n 案件	2	0.000004
wd 收到 vt	2	0.000004
a wd 群众	2	0.000004
社会 n 效果	2	0.000004
辖区 n 内	2	0.000004
wj 如何 ryw	2	0.000004
当地 s 群众	2	0.000004
s 群众 n	2	0.000004
vi 提供 vt	2	0.000004
vt 设置 vt	2	0.000004
设置 vt 警长	2	0.000004
即 c 在	2	0.000004
p 辖区 n	2	0.000004
边 n wu	2	0.000004
公开栏 n wd	2	0.000004
抹 mo3 vt	2	0.000004
vt 写 vt	2	0.000004
姓名 n wu	2	0.000004
联系 vn 电话	2	0.000004
您 rr 有	2	0.000004
c 派出所 n	2	0.000004
c 游客 n	2	0.000004
vu 随时 d	2	0.000004
接 vt 报警	2	0.000004
f m 分钟	2	0.000004
分钟 qt 内	2	0.000004
vt 所 n	2	0.000004
c 扣 vt	2	0.000004
群众 n 报警	2	0.000004
rz 辖区 n	2	0.000004
要 vu 先	2	0.000004
vu 增强 vt	2	0.000004
保护 vn 意识	2	0.000004
wd 以此 d	2	0.000004
的 ud 明显	2	0.000004
了 ul 依靠	2	0.000004
找 vt 不	2	0.000004
n 提醒 vt	2	0.000004
n wd 立即	2	0.000004
制止 vt 了	2	0.000004
了 ul 事态	2	0.000004
ul 事态 n	2	0.000004
法制 n 宣传	2	0.000004
作 vt 斗争	2	0.000004
vt 斗争 vi	2	0.000004
一 m 村民	2	0.000004
m 村民 n	2	0.000004
被 p 公安	2	0.000004
ad 抓 vt	2	0.000004
vt 妇女 n	2	0.000004
vt 回家 vi	2	0.000004
将 p 朱	2	0.000004
抓获 vt 归案	2	0.000004
vt 归案 vi	2	0.000004
归案 vi wj	2	0.000004
我军 rz 唯一	2	0.000004
rz 唯一 b	2	0.000004
锚索 j 部队	2	0.000004
j 部队 n	2	0.000004
工程 n 抢险	2	0.000004
n 抢险 vn	2	0.000004
总参 jn 某	2	0.000004
jn 某 rz	2	0.000004
某 rz 工程兵	2	0.000004
rz 工程兵 n	2	0.000004
预应力 n 锚索	2	0.000004
n 锚索 j	2	0.000004
wd 顺利 ad	2	0.000004
顺利 ad 完成	2	0.000004
n 建设史 n	2	0.000004
建设史 n 上	2	0.000004
的 ud 八渡	2	0.000004
ud 八渡 ns	2	0.000004
八渡 ns 车站	2	0.000004
ns 车站 n	2	0.000004
边 n 坡	2	0.000004
n 坡 n	2	0.000004
n 加固 vn	2	0.000004
赞扬 vn wj	2	0.000004
三 m 省	2	0.000004
wj 因 p	2	0.000004
n 滑坡 vi	2	0.000004
vi 形成 vt	2	0.000004
wd 属 vl	2	0.000004
vu 改 vt	2	0.000004
科研 n 人员	2	0.000004
奋战 vi 一个	2	0.000004
采用 vt m	2	0.000004
qe m 米	2	0.000004
s wd 对	2	0.000004
m 高 a	2	0.000004
n 难度 n	2	0.000004
难度 n 大	2	0.000004
rz 第二 m	2	0.000004
和 c 巨大	2	0.000004
c 巨大 a	2	0.000004
的 ud 深圳	2	0.000004
ud 深圳 ns	2	0.000004
n 日本 ns	2	0.000004
考察 vt 后	2	0.000004
m 重点 n	2	0.000004
d 成功 a	2	0.000004
连连 d 称赞	2	0.000004
d 称赞 vt	2	0.000004
称赞 vt wm	2	0.000004
了不起 a wt	2	0.000004
推广 vt 这	2	0.000004
这个 rz 所	2	0.000004
rz 所 n	2	0.000004
n 义务 d	2	0.000004
技术 n 培训班	2	0.000004
违章 vn 行为	2	0.000004
wd 辽宁省 ns	2	0.000004
从 p 我	2	0.000004
同 d 行	2	0.000004
d 行 vt	2	0.000004
文明 a 交通	2	0.000004
a 交通 n	2	0.000004
以 c 推动	2	0.000004
新风 n 活动	2	0.000004
a 开展 vn	2	0.000004
在 p 这次	2	0.000004
p 写 vt	2	0.000004
交通 n 安全	2	0.000004
血 xie3 n	2	0.000004
xie3 n 的	2	0.000004
的 ud 教训	2	0.000004
ud 教训 n	2	0.000004
给 p 广大	2	0.000004
交通 n 法规	2	0.000004
政府 n 分忧	2	0.000004
替 p 人民	2	0.000004
群众 n 解愁	2	0.000004
n 解愁 vi	2	0.000004
ns 民政局 n	2	0.000004
民政局 n nt	2	0.000004
n wu 范围	2	0.000004
wu 范围 n	2	0.000004
民 Ng wd	2	0.000004
让 vt 老百姓	2	0.000004
vt 老百姓 n	2	0.000004
vn 运行 vn	2	0.000004
湖北省 ns 武汉市	2	0.000004
ns 武汉市 ns	2	0.000004
高度 d 赞誉	2	0.000004
d 赞誉 vt	2	0.000004
赞誉 vt wj	2	0.000004
t wd 该局	2	0.000004
公正 a wu	2	0.000004
a wu 公开	2	0.000004
wu 公开 a	2	0.000004
真正 d 实现	2	0.000004
vt wyz 为	2	0.000004
的 ud 民政	2	0.000004
ud 民政 n	2	0.000004
m 该局 r	2	0.000004
r 将 p	2	0.000004
rz 业务 n	2	0.000004
wj 该局 r	2	0.000004
公开 vt wyy	2	0.000004
shang5 f 向	2	0.000004
vi 好 a	2	0.000004
交给 vt 群众	2	0.000004
群众 n 来	2	0.000004
之下 f wd	2	0.000004
ud wyz 门	2	0.000004
wd 全局 n	2	0.000004
n 上门 vi	2	0.000004
上门 vi 办事	2	0.000004
罗 nrf 副	2	0.000004
d 上前 vi	2	0.000004
听 vt 完	2	0.000004
c 认真 ad	2	0.000004
认真 ad 做	2	0.000004
wd 罗 nrf	2	0.000004
n 冷 nrf	2	0.000004
冷 nrf 科长	2	0.000004
nrf 科长 n	2	0.000004
科长 n wj	2	0.000004
s 工作 vn	2	0.000004
d 接待 vt	2	0.000004
解答 vn wj	2	0.000004
wj 事后 t	2	0.000004
wd 朱 nrf	2	0.000004
回来 vt 了	2	0.000004
构建 vt wyz	2	0.000004
vt wyz 文明	2	0.000004
n wyy 19980105	2	0.000004
在 p 加快	2	0.000004
始终 d 不	2	0.000004
厂 n 地	2	0.000004
n 联 Vg	2	0.000004
jn 人民 n	2	0.000004
n 构建 vt	2	0.000004
西部 f 的	2	0.000004
在 p 青少年	2	0.000004
青少年 n 中	2	0.000004
爱国主义 n 教育	2	0.000004
vn wd 培育	2	0.000004
wyz 心中 s	2	0.000004
他人 rr wd	2	0.000004
在 p 农村	2	0.000004
干部 n wyz	2	0.000004
n 团结 a	2	0.000004
ud wyz 三	2	0.000004
vl 精神文明 n	2	0.000004
n wu 军	2	0.000004
军 n wu	2	0.000004
qd 在 p	2	0.000004
融洽 a wd	2	0.000004
a wd wyz	2	0.000004
的 ud 标志性	2	0.000004
ud 标志性 n	2	0.000004
工程 n 就	2	0.000004
nrf 洋 nrg	2	0.000004
架 vt 金	2	0.000004
vt 金 b	2	0.000004
金 b 桥	2	0.000004
b 桥 n	2	0.000004
作为 p 党	2	0.000004
如何 ryw 在	2	0.000004
ryw 在 p	2	0.000004
保证 vn 作用	2	0.000004
此 rz 进行	2	0.000004
良好 a 效果	2	0.000004
副处级 b 以上	2	0.000004
n 党政 jn	2	0.000004
党政 jn 一把手	2	0.000004
jn 一把手 n	2	0.000004
考察 vt 和	2	0.000004
名 qe 党政	2	0.000004
qe 党政 jn	2	0.000004
县委 n 书记	2	0.000004
书记 n m	2	0.000004
的 ud 暂行	2	0.000004
