# 总词数: 487832
# 词汇表大小: 91800
# 格式: 词语	频次	频率
#==================================================
d 按照	6	0.000012
vt 大型	6	0.000012
ns 图书馆	6	0.000012
ui 进行	6	0.000012
m 册	6	0.000012
册 qe	6	0.000012
ln 相	6	0.000012
ud 良性	6	0.000012
b 循环	6	0.000012
wd 一直	6	0.000012
wu 行署	6	0.000012
wd 每次	6	0.000012
rz 万	6	0.000012
vt 全省	6	0.000012
vn 相	6	0.000012
vn 开始	6	0.000012
wu 群众	6	0.000012
有名 a	6	0.000012
带头 vi	6	0.000012
n 捐赠	6	0.000012
wyz 先	6	0.000012
vu 多	6	0.000012
vt 树	6	0.000012
p 调整	6	0.000012
wd 乡	6	0.000012
ud 贫困	6	0.000012
县委 n	6	0.000012
n 乡镇	6	0.000012
a 项目	6	0.000012
t 与	6	0.000012
d 停止	6	0.000012
a 贷款	6	0.000012
vn 贷款	6	0.000012
环 n	6	0.000012
Vg m	6	0.000012
n 家	6	0.000012
变为 vt	6	0.000012
ud 课题	6	0.000012
重视 vn	6	0.000012
n 抓	6	0.000012
wj 于是	6	0.000012
vt 综合	6	0.000012
ns 这	6	0.000012
wd 每天	6	0.000012
jn 乌	6	0.000012
t 开通	6	0.000012
乌鲁木齐 ns	6	0.000012
n 按	6	0.000012
vt 工程	6	0.000012
n 剧院	6	0.000012
t 也	6	0.000012
vt 有利	6	0.000012
wkz 中华	6	0.000012
每周 r	6	0.000012
ud 手	6	0.000012
wd 处处	6	0.000012
处处 d	6	0.000012
军委 jn	6	0.000012
n 写	6	0.000012
qv wu	6	0.000012
vn 先进	6	0.000012
塑造 vt	6	0.000012
尹 nrf	6	0.000012
t 全球	6	0.000012
n 统计	6	0.000012
ud 程度	6	0.000012
公用事业 n	6	0.000012
远远 d	6	0.000012
wkz 世界	6	0.000012
区分 vt	6	0.000012
n 人	6	0.000012
nt 马尼拉	6	0.000012
伤 vt	6	0.000012
眼睛 n	6	0.000012
p 各地	6	0.000012
提倡 vt	6	0.000012
vt 其中	6	0.000012
蔓延 vi	6	0.000012
n 不得不	6	0.000012
调 tiao2	6	0.000012
tiao2 vt	6	0.000012
vt 低	6	0.000012
急剧 d	6	0.000012
恶化 vt	6	0.000012
p 对待	6	0.000012
wd 原因	6	0.000012
n 看来	6	0.000012
Ng 就	6	0.000012
p 国会	6	0.000012
再度 d	6	0.000012
n 甚至	6	0.000012
第十一 m	6	0.000012
何况 c	6	0.000012
本来 d	6	0.000012
d 加快	6	0.000012
吸取 vt	6	0.000012
n 教训	6	0.000012
jn 银行	6	0.000012
此事 r	6	0.000012
ns 被	6	0.000012
即 c	6	0.000012
撤出 vt	6	0.000012
t 中旬	6	0.000012
中旬 t	6	0.000012
透露 vt	6	0.000012
定居点 n	6	0.000012
c 价格	6	0.000012
n 标准	6	0.000012
n 取代	6	0.000012
wj 第二	6	0.000012
n 换	6	0.000012
n 高于	6	0.000012
wd 生产	6	0.000012
wu 流通	6	0.000012
工农业 jn	6	0.000012
c 金融	6	0.000012
ql 的	6	0.000012
兄弟 xiong1di4	6	0.000012
xiong1di4 n	6	0.000012
qz wj	6	0.000012
火山 n	6	0.000012
喷 vt	6	0.000012
vn 发生	6	0.000012
n 分子	6	0.000012
a 地震	6	0.000012
增多 vt	6	0.000012
ud 数字	6	0.000012
t 发生	6	0.000012
qt 历史	6	0.000012
邮电 n	6	0.000012
p 邮电部	6	0.000012
n 总局	6	0.000012
总局 n	6	0.000012
p 交通	6	0.000012
ud 幅度	6	0.000012
qt 就	6	0.000012
p 英国	6	0.000012
m 历史	6	0.000012
wp 读	6	0.000012
无数 m	6	0.000012
wd 决	6	0.000012
史籍 n	6	0.000012
无不 d	6	0.000012
n 规律	6	0.000012
wd 尊重	6	0.000012
wj 是	6	0.000012
wd 无论	6	0.000012
题写 vt	6	0.000012
vt 类似	6	0.000012
f 由	6	0.000012
记忆 n	6	0.000012
wd 难以	6	0.000012
wd 必然	6	0.000012
ud 今天	6	0.000012
wf wyz	6	0.000012
阅读 vt	6	0.000012
哲学 n	6	0.000012
p 土地革命	6	0.000012
wu 黄	6	0.000012
引人注目 iv	6	0.000012
vn wyz	6	0.000012
描述 vt	6	0.000012
a 规模	6	0.000012
c 做	6	0.000012
言 Vg	6	0.000012
c 方法	6	0.000012
nt wky	6	0.000012
遗存 vn	6	0.000012
两者 rz	6	0.000012
普及 vn	6	0.000012
vt 每	6	0.000012
vn 对象	6	0.000012
c 由	6	0.000012
wd 总是	6	0.000012
n 效应	6	0.000012
wyz 从	6	0.000012
判断 vt	6	0.000012
提升 vt	6	0.000012
p 客观	6	0.000012
nrf 安惠	6	0.000012
安惠 nrg	6	0.000012
nrg 女士	6	0.000012
wj 张	6	0.000012
c 到	6	0.000012
框架 n	6	0.000012
失 vt	6	0.000012
校长 n	6	0.000012
分配 vt	6	0.000012
女性 n	6	0.000012
p 战争	6	0.000012
接触 vt	6	0.000012
个性 n	6	0.000012
理 n	6	0.000012
经历 vt	6	0.000012
桥梁 n	6	0.000012
故乡 n	6	0.000012
wd 人	6	0.000012
书系 n	6	0.000012
难度 n	6	0.000012
wu 以	6	0.000012
止 vt	6	0.000012
至于 p	6	0.000012
长 Ng	6	0.000012
ud 学术	6	0.000012
b 程度	6	0.000012
n 素养	6	0.000012
素养 n	6	0.000012
u 风	6	0.000012
wd 似乎	6	0.000012
p 思想	6	0.000012
ud 那	6	0.000012
rz 片	6	0.000012
p 那里	6	0.000012
n 让	6	0.000012
ul 这个	6	0.000012
叶 nrf	6	0.000012
wu 徐	6	0.000012
退伍兵 n	6	0.000012
vt 倒闭	6	0.000012
启发 vn	6	0.000012
wf 是	6	0.000012
针织 n	6	0.000012
制衣 vn	6	0.000012
还 vt	6	0.000012
ud 目光	6	0.000012
ud 大局	6	0.000012
生意 n	6	0.000012
wd 且	6	0.000012
ul 大	6	0.000012
wd 出口	6	0.000012
布厂 n	6	0.000012
寻求 vt	6	0.000012
001 021	6	0.000012
001 022	6	0.000012
n 生存	6	0.000012
001 023	6	0.000012
vl 社会主义	6	0.000012
梦想 n	6	0.000012
p 全省	6	0.000012
解 jie3	6	0.000012
jie3 vt	6	0.000012
f 成立	6	0.000012
火车 n	6	0.000012
ud 成长	6	0.000012
成长 vn	6	0.000012
ns 及	6	0.000012
dc 令	6	0.000012
山沟 n	6	0.000012
拱坝 n	6	0.000012
Ng 办	6	0.000012
放开 vt	6	0.000012
景象 n	6	0.000012
n 归	6	0.000012
m 立方米	6	0.000012
立方米 qd	6	0.000012
df 适应	6	0.000012
vt 破坏	6	0.000012
wd 指导	6	0.000012
wd 协调	6	0.000012
n 真正	6	0.000012
vt 办	6	0.000012
p 原来	6	0.000012
rz 可	6	0.000012
vu 减少	6	0.000012
wyy 或	6	0.000012
其一 rz	6	0.000012
vt 航班	6	0.000012
n 国际	6	0.000012
ns 民航	6	0.000012
a 步	6	0.000012
a 位置	6	0.000012
ul 亿	6	0.000012
地面 n	6	0.000012
性能 n	6	0.000012
无线 b	6	0.000012
妇联 jn	6	0.000012
尊老爱幼 iv	6	0.000012
b 委员长	6	0.000012
vt 推动	6	0.000012
n 彭	6	0.000012
vt 沼气	6	0.000012
nz 自治县	6	0.000012
自治县 n	6	0.000012
wd 开创	6	0.000012
促成 vt	6	0.000012
vt 普及	6	0.000012
相关 vi	6	0.000012
m 最近	6	0.000012
wu 县	6	0.000012
n 负责制	6	0.000012
负责制 n	6	0.000012
焦作市 ns	6	0.000012
d 建成	6	0.000012
m 来	6	0.000012
良种 n	6	0.000012
p 让	6	0.000012
n 帮助	6	0.000012
v 万	6	0.000012
qd wyz	6	0.000012
劳动部门 n	6	0.000012
nrf 晓明	6	0.000012
晓明 nrg	6	0.000012
n 建筑	6	0.000012
仔细 ad	6	0.000012
袋 qr	6	0.000012
省里 n	6	0.000012
wyy 说	6	0.000012
管理费 n	6	0.000012
vt 交	6	0.000012
初中 n	6	0.000012
华 nrg	6	0.000012
wd 广泛	6	0.000012
n 登记	6	0.000012
qe 立法会	6	0.000012
qe 不	6	0.000012
住户 n	6	0.000012
ns 境内	6	0.000012
vt 决定	6	0.000012
ul 交通	6	0.000012
总产值 n	6	0.000012
n 股份	6	0.000012
改建 vt	6	0.000012
b 和	6	0.000012
夺得 vt	6	0.000012
锦标赛 n	6	0.000012
m 队	6	0.000012
qe 四中全会	6	0.000012
c 投资	6	0.000012
n 玻璃	6	0.000012
玻璃 n	6	0.000012
n 部分	6	0.000012
rz 名	6	0.000012
d 宣布	6	0.000012
rz 起	6	0.000012
d 上升	6	0.000012
n 指数	6	0.000012
ns 外汇	6	0.000012
wd 当时	6	0.000012
vt 比索	6	0.000012
东非 ns	6	0.000012
地球 n	6	0.000012
ns 平原	6	0.000012
距 p	6	0.000012
wd 看到	6	0.000012
确 d	6	0.000012
vt 十几	6	0.000012
制订 vt	6	0.000012
严厉 a	6	0.000012
据说 vt	6	0.000012
巴士 n	6	0.000012
vt 目标	6	0.000012
草 n	6	0.000012
dc 容易	6	0.000012
数目 n	6	0.000012
牙 n	6	0.000012
d 起	6	0.000012
vt 其它	6	0.000012
n 自己	6	0.000012
ns 驻华	6	0.000012
从未 df	6	0.000012
uo wd	6	0.000012
n 办事	6	0.000012
战后 t	6	0.000012
追究 vt	6	0.000012
uo 一	6	0.000012
ud wyy	6	0.000012
ns 前	6	0.000012
vt 所有	6	0.000012
c 化解	6	0.000012
烧 vt	6	0.000012
策略 n	6	0.000012
vt 总统	6	0.000012
ul 对	6	0.000012
盖 vt	6	0.000012
n 叫	6	0.000012
qd 高	6	0.000012
uz wj	6	0.000012
m 回	6	0.000012
直径 n	6	0.000012
wd 以便	6	0.000012
以便 c	6	0.000012
海湾 n	6	0.000012
别墅 n	6	0.000012
雕塑 n	6	0.000012
vt 商业	6	0.000012
u 也	6	0.000012
qe 孩子	6	0.000012
vn 案件	6	0.000012
热情 ad	6	0.000012
dc 远	6	0.000012
d 安排	6	0.000012
wd 只好	6	0.000012
好多 m	6	0.000012
傍晚 t	6	0.000012
wj 第一	6	0.000012
城堡 n	6	0.000012
表现 vn	6	0.000012
承受 vt	6	0.000012
边缘 n	6	0.000012
006 010	6	0.000012
006 011	6	0.000012
f 没有	6	0.000012
前面 f	6	0.000012
身后 f	6	0.000012
刊出 vt	6	0.000012
主力 n	6	0.000012
wd 及时	6	0.000012
请客 vi	6	0.000012
去年底 t	6	0.000012
表彰 vn	6	0.000012
n 卢	6	0.000012
nrg 强调	6	0.000012
消费 vt	6	0.000012
wu 工商	6	0.000012
酒店 n	6	0.000012
走廊 n	6	0.000012
房子 n	6	0.000012
n 风气	6	0.000012
余 nrf	6	0.000012
df 及时	6	0.000012
安置 vt	6	0.000012
承诺 vt	6	0.000012
d 讲	6	0.000012
nt 19980104	6	0.000012
t 状况	6	0.000012
m 附记	6	0.000012
附记 n	6	0.000012
vt 好处	6	0.000012
课堂 n	6	0.000012
rz 所	6	0.000012
qe 单位	6	0.000012
n 内外	6	0.000012
内外 f	6	0.000012
n 法院	6	0.000012
读书 vi	6	0.000012
m 天津	6	0.000012
报箱 n	6	0.000012
wkz 人民日报	6	0.000012
vn 有限公司	6	0.000012
mq 多	6	0.000012
c 作为	6	0.000012
ud 心情	6	0.000012
vi 做	6	0.000012
vl 当地	6	0.000012
vi 分流	6	0.000012
wu 河北	6	0.000012
vn 表明	6	0.000012
产销 n	6	0.000012
同步 vd	6	0.000012
c 国有	6	0.000012
迅猛 a	6	0.000012
qe 问题	6	0.000012
图 vt	6	0.000012
n 积累	6	0.000012
凭借 p	6	0.000012
wu 资金	6	0.000012
vn 产业	6	0.000012
df 具备	6	0.000012
n 相比	6	0.000012
n 逐渐	6	0.000012
d 降低	6	0.000012
分为 vt	6	0.000012
通常 d	6	0.000012
权威 n	6	0.000012
f 发生	6	0.000012
n 太	6	0.000012
信号 n	6	0.000012
ud 变动	6	0.000012
a 越	6	0.000012
衡量 vt	6	0.000012
n 身上	6	0.000012
wd 多元化	6	0.000012
us 占	6	0.000012
wd 直到	6	0.000012
wj 正如	6	0.000012
ud 决策	6	0.000012
n 经理	6	0.000012
p 购并	6	0.000012
c 范围	6	0.000012
wd 购并	6	0.000012
案例 n	6	0.000012
n 干	6	0.000012
wd 强化	6	0.000012
d 调整	6	0.000012
d 受	6	0.000012
c 必须	6	0.000012
d 认识	6	0.000012
n 没	6	0.000012
d 比较	6	0.000012
相反 vi	6	0.000012
暂时 d	6	0.000012
聘请 vt	6	0.000012
合力 n	6	0.000012
wd 合理	6	0.000012
基本上 d	6	0.000012
c 目前	6	0.000012
vt 啥	6	0.000012
vu 做到	6	0.000012
vn 作风	6	0.000012
vu 真正	6	0.000012
规划 vt	6	0.000012
d 不断	6	0.000012
wd 接受	6	0.000012
m 都	6	0.000012
承诺 n	6	0.000012
n 目标	6	0.000012
m 上海	6	0.000012
陕西 ns	6	0.000012
前后 f	6	0.000012
顾客 n	6	0.000012
兵 n	6	0.000012
店 n	6	0.000012
qd m	6	0.000012
罚款 n	6	0.000012
vt 刘	6	0.000012
秤 n	6	0.000012
m 克	6	0.000012
wt 19980105	6	0.000012
jb 金融	6	0.000012
专版 n	6	0.000012
贴近 vt	6	0.000012
r wyz	6	0.000012
财政部 nt	6	0.000012
n 税务	6	0.000012
n 铁路	6	0.000012
nrf 世杰	6	0.000012
世杰 nrg	6	0.000012
n 初步	6	0.000012
n 物资	6	0.000012
售 vt	6	0.000012
vn 铁路	6	0.000012
wu 重庆	6	0.000012
分行 n	6	0.000012
nt 关于	6	0.000012
vu 严格	6	0.000012
劳动部 nt	6	0.000012
wd 规范	6	0.000012
vt 规定	6	0.000012
ad 按照	6	0.000012
审查 vt	6	0.000012
wd 注意	6	0.000012
玉环县 ns	6	0.000012
出色 a	6	0.000012
赞成 vt	6	0.000012
ui 从	6	0.000012
流动 vt	6	0.000012
掀起 vt	6	0.000012
自行车 n	6	0.000012
规矩 n	6	0.000012
礼品 n	6	0.000012
rr 到	6	0.000012
正好 z	6	0.000012
n 生命	6	0.000012
n 治安	6	0.000012
载 Vg	6	0.000012
小事 n	6	0.000012
r wj	6	0.000012
vt 情况	6	0.000012
为 由	6	0.000012
由 vi	6	0.000012
wd 先	6	0.000012
少 vt	6	0.000012
n 出	6	0.000012
锚索 j	6	0.000012
n 马	6	0.000012
科研所 n	6	0.000012
车站 n	6	0.000012
n 告别	6	0.000012
政务 n	6	0.000012
公开 vt	6	0.000012
武汉市 ns	6	0.000012
df 给	6	0.000012
金 b	6	0.000012
j m	6	0.000012
充实 vt	6	0.000012
苏 nrf	6	0.000012
共识 n	6	0.000012
ns 某	6	0.000012
qe 一	6	0.000012
县级 b	6	0.000012
n 掌握	6	0.000012
闭幕 vi	6	0.000012
舞剧 n	6	0.000012
a 剧目	6	0.000012
m 石	6	0.000012
n 纪委	6	0.000012
纪委 jn	6	0.000012
工委 jn	6	0.000012
a 家庭	6	0.000012
a 省	6	0.000012
nrf 颖	6	0.000012
种植 vt	6	0.000012
品质 n	6	0.000012
农 Ng	6	0.000012
挖 vt	6	0.000012
上万 m	6	0.000012
wj 各	6	0.000012
n 演习	6	0.000012
n 结合	6	0.000012
vt 地方	6	0.000012
b 官兵	6	0.000012
战斗 vi	6	0.000012
冰 n	6	0.000012
ns 海关	6	0.000012
佛像 n	6	0.000012
带有 vt	6	0.000012
查获 vt	6	0.000012
货物 n	6	0.000012
vt 对外	6	0.000012
院士 n	6	0.000012
n 得	6	0.000012
n 能力	6	0.000012
治疗 vn	6	0.000012
nrg 联合	6	0.000012
中西医 jn	6	0.000012
疏通 vt	6	0.000012
vn 实践	6	0.000012
男女 n	6	0.000012
一整套 mq	6	0.000012
wkz 区	6	0.000012
n 急诊	6	0.000012
转化 vn	6	0.000012
wyz 首都在线	6	0.000012
首都在线 l	6	0.000012
c 受到	6	0.000012
ns 文化局	6	0.000012
文化局 n	6	0.000012
吊销 vt	6	0.000012
wky 创刊	6	0.000012
vl 北京	6	0.000012
n 医药	6	0.000012
vn 要素	6	0.000012
ul 国际	6	0.000012
ns 核电站	6	0.000012
vt 具体	6	0.000012
推动 vn	6	0.000012
vt 外	6	0.000012
n 首脑	6	0.000012
修改 vt	6	0.000012
动用 vt	6	0.000012
谢瓦尔德纳泽 nr	6	0.000012
vt 加拿大	6	0.000012
p 加拿大	6	0.000012
米哈伊 nr	6	0.000012
ad 表示	6	0.000012
悉尼 ns	6	0.000012
wd 整个	6	0.000012
名叫 v	6	0.000012
真是 d	6	0.000012
vt 楼	6	0.000012
到达 vt	6	0.000012
vt 肯尼亚	6	0.000012
公明党 n	6	0.000012
p 选	6	0.000012
vt 辞职	6	0.000012
耶路撒冷 ns	6	0.000012
n 开支	6	0.000012
ns 议会	6	0.000012
阿盟 j	6	0.000012
ud 中心	6	0.000012
ad 关系	6	0.000012
n 相继	6	0.000012
wd 东亚	6	0.000012
n 定	6	0.000012
关闭 vt	6	0.000012
vt 日元	6	0.000012
f 起	6	0.000012
n 相互	6	0.000012
倒闭 vn	6	0.000012
拖 vt	6	0.000012
r 现象	6	0.000012
愿意 vt	6	0.000012
d wu	6	0.000012
信贷 n	6	0.000012
卢森堡 ns	6	0.000012
n 网络	6	0.000012
vt 该行	6	0.000012
rz 期间	6	0.000012
vt 违法	6	0.000012
逃避 vt	6	0.000012
t 月份	6	0.000012
金牌 n	6	0.000012
俩 m	6	0.000012
m 循环	6	0.000012
辽宁队 nt	6	0.000012
失利 vi	6	0.000012
n 称号	6	0.000012
训练 vt	6	0.000012
vt 广东	6	0.000012
wp t	6	0.000012
江苏队 nt	6	0.000012
洋 a	6	0.000012
投向 vt	6	0.000012
名牌 n	6	0.000012
利 n	6	0.000012
wyz 全	6	0.000012
数字化 vn	6	0.000012
vn 软件	6	0.000012
承受 vn	6	0.000012
d 体现	6	0.000012
检验 vn	6	0.000012
合格率 n	6	0.000012
实验 vn	6	0.000012
n 婴儿	6	0.000012
标牌 n	6	0.000012
p 广东	6	0.000012
开进 vt	6	0.000012
nrf 德俊	6	0.000012
德俊 nrg	6	0.000012
关税 n	6	0.000012
计 vt	6	0.000012
b 责任	6	0.000012
n 零售	6	0.000012
零售 vn	6	0.000012
经常性 n	6	0.000012
vt 虚假	6	0.000012
d 加上	6	0.000012
ud 人才	6	0.000012
wd 称为	6	0.000012
n 称为	6	0.000012
m 港元	6	0.000012
n 宏观	6	0.000012
调节 vt	6	0.000012
ud 使命	6	0.000012
导向 n	6	0.000012
保 vt	6	0.000012
ad 运行	6	0.000012
vt 部分	6	0.000012
限额 n	6	0.000012
n 流入	6	0.000012
心目 n	6	0.000012
电话费 n	6	0.000012
wd 收费	6	0.000012
打电话 vi	6	0.000012
方便 a	6	0.000012
a 钱	6	0.000012
少 d	6	0.000012
vt 或者	6	0.000012
ud 旅客	6	0.000012
晚 a	6	0.000012
时装 n	6	0.000012
冬天 t	6	0.000012
考核 vt	6	0.000012
a 系统	6	0.000012
放心 vn	6	0.000012
m 随着	6	0.000012
vn 用户	6	0.000012
p 因特网	6	0.000012
a 教育	6	0.000012
n 应用	6	0.000012
栏目 n	6	0.000012
m 第四	6	0.000012
rr 可	6	0.000012
vt 区域	6	0.000012
12 006	6	0.000012
寻呼网 n	6	0.000012
p 社区	6	0.000012
增加值 n	6	0.000012
vt 相应	6	0.000012
奖励 vn	6	0.000012
ud 特殊	6	0.000012
新增 vt	6	0.000012
n 证书费	6	0.000012
证书费 n	6	0.000012
vt 本法	6	0.000012
自主 vd	6	0.000012
rz 人民政府	6	0.000012
享有 vt	6	0.000012
vt 属于	6	0.000012
c 具体	6	0.000012
a 适用	6	0.000012
改正 vt	6	0.000012
d 明确	6	0.000012
b 人民	6	0.000012
光明 n	6	0.000012
t 农业	6	0.000012
vt 外汇	6	0.000012
ud 资本	6	0.000012
到位 vi	6	0.000012
vt 官	6	0.000012
ud 各级	6	0.000012
p 各级	6	0.000012
ns 铁路	6	0.000012
p 领导	6	0.000012
vt 韩	6	0.000012
ud 职业	6	0.000012
p 理论	6	0.000012
vt 以下	6	0.000012
m 领导	6	0.000012
富余 vn	6	0.000012
n 下岗	6	0.000012
wu 方针	6	0.000012
vt 京剧	6	0.000012
n 实践	6	0.000012
nt 研究员	6	0.000012
nt 承办	6	0.000012
承办 vt	6	0.000012
p 如何	6	0.000012
冷水性 n	6	0.000012
n 特征	6	0.000012
vl 提高	6	0.000012
大赛 vn	6	0.000012
播出 vt	6	0.000012
与会 vn	6	0.000012
编辑 vt	6	0.000012
起草 vt	6	0.000012
nt 司长	6	0.000012
nt 第一	6	0.000012
rz 赛季	6	0.000012
qe 九	6	0.000012
nrf 祖德	6	0.000012
祖德 nrg	6	0.000012
qc wu	6	0.000012
ns 鲁能	6	0.000012
泰山 ns	6	0.000012
p 山东	6	0.000012
大选 vi	6	0.000012
m 评论	6	0.000012
ns 联盟	6	0.000012
结算 vn	6	0.000012
ud 协议	6	0.000012
利库德 nz	6	0.000012
兼任 vt	6	0.000012
vt 利维	6	0.000012
nr 对	6	0.000012
n 大多	6	0.000012
私人 n	6	0.000012
nt 会议	6	0.000012
秘书处 n	6	0.000012
屠杀 vn	6	0.000012
彻底 a	6	0.000012
十二生肖 n	6	0.000012
曼谷 ns	6	0.000012
n 周围	6	0.000012
热气球 n	6	0.000012
ud 我	6	0.000012
改制 vn	6	0.000012
ns 卫生局	6	0.000012
卫生局 n	6	0.000012
失去 vt	6	0.000012
ud 报道	6	0.000012
p 马克思主义	6	0.000012
联合会 n	6	0.000012
b 任务	6	0.000012
抗日 vi	6	0.000012
jn 边区	6	0.000012
边区 s	6	0.000012
rz 同志	6	0.000012
b 政委	6	0.000012
ad 处理	6	0.000012
rz 五	6	0.000012
qe 六中全会	6	0.000012
wd 十四	6	0.000012
重复 vd	6	0.000012
制约 vt	6	0.000012
律师 n	6	0.000012
淄博市 ns	6	0.000012
季 nrf	6	0.000012
nrf 正清	6	0.000012
正清 nrg	6	0.000012
wyz 神	6	0.000012
a 眼	6	0.000012
警官 n	6	0.000012
总队 n	6	0.000012
b 时间	6	0.000012
n 障碍	6	0.000012
朝阳市 ns	6	0.000012
t 人民币	6	0.000012
赤字 n	6	0.000012
ns 出口	6	0.000012
ud 进口	6	0.000012
vd 稳定	6	0.000012
升值 vi	6	0.000012
wu 先进	6	0.000012
wj 毛	6	0.000012
wkz 虎踞	6	0.000012
虎踞 vt	6	0.000012
vt 钟山	6	0.000012
n 院校	6	0.000012
晋中 ns	6	0.000012
扩大 vn	6	0.000012
控股 vi	6	0.000012
vl 通过	6	0.000012
m 资本	6	0.000012
nrf 万鹏	6	0.000012
万鹏 nrg	6	0.000012
vt 医药	6	0.000012
会议费 n	6	0.000012
n 硕士	6	0.000012
a 思想	6	0.000012
wd 任	6	0.000012
特委 jn	6	0.000012
p 国民党	6	0.000012
vt 晋察冀	6	0.000012
区党委 n	6	0.000012
敌后 s	6	0.000012
华北局 nt	6	0.000012
a 犯罪	6	0.000012
p 纪念	6	0.000012
通道 n	6	0.000012
vt 高新技术	6	0.000012
穷 a	6	0.000012
n 转播权	6	0.000012
n 无形	6	0.000012
p 北爱	6	0.000012
j 和平	6	0.000012
朝 jn	6	0.000012
下滑 vi	6	0.000012
qt m	6	0.000012
过度 vd	6	0.000012
p 月球	6	0.000012
ud 电能	6	0.000012
wyz 乱	6	0.000012
老邱 nr	6	0.000012
偃师市 ns	6	0.000012
水潭 n	6	0.000012
vt 少年	6	0.000012
n 送礼	6	0.000012
三清山 ns	6	0.000012
n 驾驶证	6	0.000012
南阳市 ns	6	0.000012
伪造 vt	6	0.000012
nrf 成聚	6	0.000012
成聚 nrg	6	0.000012
d 捐	6	0.000012
wd 中共	6	0.000012
沁县 ns	6	0.000012
vt 太岳区	6	0.000012
wd 运用	6	0.000012
vt 维持会	6	0.000012
n 普查	6	0.000012
大革命 n	6	0.000012
售票 vn	6	0.000012
邮路 n	6	0.000012
秸秆 n	6	0.000012
a 机电	6	0.000012
nrg 军事	6	0.000012
nz 战争	6	0.000012
nrf 介石	6	0.000012
介石 nrg	6	0.000012
作战 vn	6	0.000012
nrf wkz	6	0.000012
wj 语言	6	0.000012
an 新闻	6	0.000012
宇宙尘 n	6	0.000012
wyz 三下乡	6	0.000012
ns 医学院	6	0.000012
医学院 n	6	0.000012
jn 白	6	0.000012
wd 里森	6	0.000012
n 游泳	6	0.000012
n 公共	6	0.000012
m 中共中央	5	0.000010
nt 总书记	5	0.000010
k wu	5	0.000010
c 中央	5	0.000010
wu 澳门	5	0.000010
诚挚 a	5	0.000010
vn wt	5	0.000010
d 自治	5	0.000010
自治 vi	5	0.000010
qv 全国	5	0.000010
vt 百年	5	0.000010
wd 展望	5	0.000010
wj 农业	5	0.000010
vt 深化	5	0.000010
c 交流	5	0.000010
vn 不断	5	0.000010
ud 进展	5	0.000010
vt 缓解	5	0.000010
ud 外交	5	0.000010
c 指导	5	0.000010
b 发展中国家	5	0.000010
韩 jn	5	0.000010
b 发展	5	0.000010
ud 业绩	5	0.000010
wd 实事求是	5	0.000010
p 中	5	0.000010
wyy 方针	5	0.000010
独立 vt	5	0.000010
n 为重	5	0.000010
为重 vi	5	0.000010
n 往来	5	0.000010
vx 谈判	5	0.000010
vt 全球	5	0.000010
南北 f	5	0.000010
n 冲突	5	0.000010
vt 种种	5	0.000010
vt 公正	5	0.000010
a 秩序	5	0.000010
rz 国际	5	0.000010
p 扩大	5	0.000010
vt 经贸	5	0.000010
p 开创	5	0.000010
喜悦 an	5	0.000010
n 迎来	5	0.000010
vt 虎年	5	0.000010
生机 n	5	0.000010
ul 改革	5	0.000010
胜利 vi	5	0.000010
qe 大事	5	0.000010
稳中求进 lv	5	0.000010
波及 vt	5	0.000010
可喜 a	5	0.000010
a 前景	5	0.000010
vl 全面	5	0.000010
vt 已经	5	0.000010
n 路线	5	0.000010
过时 a	5	0.000010
n 解放	5	0.000010
wj 今后	5	0.000010
两手抓 l	5	0.000010
依据 p	5	0.000010
形式主义 n	5	0.000010
牢记 vt	5	0.000010
m 北京	5	0.000010
wu 乔	5	0.000010
wu 尉	5	0.000010
ul t	5	0.000010
u 在	5	0.000010
nrf 雁	5	0.000010
雁 nrg	5	0.000010
度过 vt	5	0.000010
t 之际	5	0.000010
u 单位	5	0.000010
n 主办	5	0.000010
交响乐团 n	5	0.000010
d 指挥	5	0.000010
乐队 n	5	0.000010
帷幕 n	5	0.000010
vi 参加	5	0.000010
歌唱家 n	5	0.000010
享誉 vt	5	0.000010
罗马 ns	5	0.000010
频频 d	5	0.000010
chang3 Ng	5	0.000010
曲目 n	5	0.000010
喜讯 n	5	0.000010
vt 高潮	5	0.000010
m 演出	5	0.000010
wu 曾	5	0.000010
nrf 庆红	5	0.000010
庆红 nrg	5	0.000010
n 祝贺	5	0.000010
p 节日	5	0.000010
vt 岗位	5	0.000010
wu 新华社	5	0.000010
石景山 ns	5	0.000010
vn 总厂	5	0.000010
n 供电	5	0.000010
us 属	5	0.000010
n 详细	5	0.000010
wu 职工	5	0.000010
ud 运行	5	0.000010
握手 vi	5	0.000010
n 再次	5	0.000010
d 回到	5	0.000010
rr 看到	5	0.000010
a 同志	5	0.000010
y wu	5	0.000010
p 你们	5	0.000010
vt 感谢	5	0.000010
n 永远	5	0.000010
vt 你们	5	0.000010
ud 人民	5	0.000010
n 结束	5	0.000010
工程师 n	5	0.000010
肯定 vt	5	0.000010
wd 十分	5	0.000010
nrf 家	5	0.000010
nrg 都	5	0.000010
a 多	5	0.000010
红灯 n	5	0.000010
m 盏	5	0.000010
盏 qe	5	0.000010
传真 n	5	0.000010
慰问信 n	5	0.000010
vt 工人阶级	5	0.000010
ud 宏伟	5	0.000010
ud 长期	5	0.000010
前列 n	5	0.000010
c 发扬	5	0.000010
vn 建议	5	0.000010
创造 vn	5	0.000010
